# bottom_clearance xplace yplace impeller/height_ratio impeller/diameter_ratio impeller/0/place_rel impeller/0/xlen_rel impeller/0/ylen_rel impeller/0/joint_place impeller/0/joint_angle impeller/0/lean_place impeller/0/lean_angle impeller/0/turn_place impeller/0/turn_angle impeller/0/twist impeller/0/helix impeller/0/curl impeller/0/around_number impeller/0/repeat_number impeller/0/repeat_heights_equal impeller/0/repeat_angles_bias impeller/fidgetsurface/0/alpha1 impeller/fidgetsurface/0/beta1 error
1.191430899795359100e+00 -8.666534218670794987e-01 6.253759965053808934e-01 1.073982055326011320e+00 4.789876572115301379e-01 4.073504109480683422e-01 2.121533669306071346e+00 1.748056601575776470e-01 1.235999035413092750e+00 -7.108699396446500618e-01 1.982831645719023816e+00 6.481599461907902038e-01 1.305025581301013426e+00 9.393676724733607264e-01 3.395911185433713175e-01 6.660770524026984329e-01 2.572923200687490253e-01 1.384311659758342694e-01 1.044541917756060201e+00 1.208395074178122641e+00 1.095948030378949500e+00 5.174412870032844003e-01 1.000407225496708907e+00 nan nan -1.423012718792743617e-02
8.087254316093313022e-01 -3.569398518025893030e-01 -2.934446254068579507e-01 7.337691129611236818e-01 1.351411720303398400e+00 1.836443842996656972e+00 2.374017502506569066e+00 1.773436167520791695e+00 9.113208196794870819e-01 -4.268689408929477458e-01 5.718560597934352341e-01 5.133161854795796897e-01 2.190810243934076418e+00 -9.495621471239588940e-02 6.501303974687733245e-01 6.370676797426995108e-01 4.921606565205842165e-01 1.556878476002868439e+00 7.651285569209957949e-01 6.954085772594215120e-01 1.443467769222266384e+00 4.727631269036960265e-02 1.638632738758612206e-01 -1.800790434137930773e-01 3.066348418259301489e-01 -5.521850899335324636e-02
1.663690648290157892e+00 1.863296239789018760e-01 5.657613025599123047e-01 3.464940162407428303e-01 1.287807832241653294e+00 2.018573521532116999e+00 8.007034834536115309e-01 1.776628468356769019e-01 8.580227880893371850e-01 -5.323982068694516068e-01 1.020714790644430270e+00 1.232196128758700437e+00 5.284740702556306458e-01 8.068986288262339768e-01 1.352391476346504362e+00 2.290708583214790539e-01 8.562755425417130362e-02 1.426018609466065179e+00 9.051888164940458115e-01 1.911122695999937671e+00 9.593957731263020872e-01 3.352931605538059245e-01 6.966026776493119410e-01 -5.489693981979010262e-02 2.460567178715721837e-01 -1.350776083325076933e-02
7.780797292653207631e-01 -1.063071936114934557e+00 -9.444060116695670581e-01 3.760321133346760103e-01 1.461175620044802947e+00 1.611188113392137744e+00 2.497606297462668490e+00 2.673140384850376527e-01 1.382116409230595089e+00 5.213253283061138887e-01 9.922112168998014070e-01 3.806460312978428018e-01 6.983950491111239334e-01 -3.025448721375598171e-01 2.681149116652742359e-01 9.465330379908662994e-01 3.558104006546515263e-01 5.463313831643967777e-01 3.229117656064061648e-01 1.650622215754923960e+00 1.622109313358286675e+00 5.044875908106550844e-01 1.272523582880449172e-02 nan nan -1.423012718792743617e-02
5.847514066298717950e-01 -6.643184242199920431e-02 -1.214947152631469462e+00 8.157489353525722020e-01 1.444357622293775112e-04 6.614609769987651600e-01 2.348145188936197059e+00 6.658360460046429674e-01 9.348645383005086407e-01 1.082690248155054435e+00 9.531133574488117599e-01 6.145963070559053998e-01 4.719852666584358758e-01 -1.711979648896916617e-01 7.416850457588176626e-01 2.325275632504687495e-01 6.502567812144962600e-01 5.581836859936237794e-01 6.745197029548810619e-01 1.448113001943564848e+00 7.548750369193379939e-01 1.155048211990378659e+00 4.207260633411616380e-02 nan nan -1.423012718792743617e-02
4.962560757801645073e-01 1.938968427955865825e-01 1.821012126953572632e-02 1.624993867767429157e+00 8.474119771058129524e-01 6.395854228151124365e-01 2.164396362463596901e+00 1.720604034385450898e-01 2.382539074452032057e+00 6.959260382621487162e-01 1.547392549291257691e+00 1.215343766361363542e+00 2.593641213976242144e-01 -5.331262772914563408e-01 7.221466178379373213e-01 2.748415026298066111e-01 1.097238456296923959e+00 1.466792455678670226e+00 1.584685487568067985e-01 2.762332326509241501e-02 4.036840989937153790e-01 2.112615395418293573e-01 6.800615831803347167e-01 -2.227938506176911637e-01 3.295964396265443352e-01 -7.343205993427918965e-02
2.498890079882580828e+00 1.967812783272253618e-01 3.453411943966635533e-01 4.344369750265533181e-01 6.298302339427572782e-01 1.715592885286529867e+00 1.337549087241395096e+00 2.574012166876635810e-01 7.399193341168266436e-01 -1.173257386803210345e-01 2.138316858989703029e+00 1.308738062044538519e-01 1.117804302467759747e+00 -8.630447940215095759e-01 1.345569120586964651e+00 3.552565908944423922e-01 1.004362073793481185e-02 2.410774927983236005e+00 4.210621012274048391e-01 2.068949592519214509e+00 8.339203345507066878e-01 9.374531386808535594e-01 7.226411919252926364e-01 -9.807668865187407770e-02 1.524571613105576429e-01 -1.495249354260410474e-02
3.331449462202055178e-01 8.512752229706961327e-01 -6.844888993536549782e-01 9.889191281136205935e-01 2.944356849274779586e-01 2.268810844061869947e+00 2.335792471754885913e+00 4.213780460553118862e-02 1.216031228220471716e+00 -5.456564128578252904e-01 1.621726834568400388e+00 -3.791529002839832962e-01 2.286618635272932298e-01 -1.064947978599682710e+00 9.382326476843290408e-02 1.265909380342029156e+00 8.332634464453185508e-02 8.386347282417645488e-01 5.506884496687857178e-01 2.338334784755687235e+00 1.432818751136546886e+00 2.924393590281142430e-01 9.035300349849244572e-01 nan nan -1.423012718792743617e-02
1.294797032051344221e+00 1.245721966210503462e+00 1.526953643515884251e-01 6.302127347670833935e-01 9.356128355299036733e-03 2.381636225532204332e+00 1.798611899347252407e+00 6.086951094009301899e-02 9.306772323866768781e-01 1.214180836765626825e+00 3.274619316304268057e-01 -7.456058491298552804e-01 1.786105662240870195e+00 -3.288376023829913120e-01 9.108860659088161579e-05 8.620241543709383780e-02 2.313121239991113298e-01 2.110401551094764017e+00 3.879874224181212861e-01 1.786615661064048233e+00 3.584767508591854002e-01 8.241259328557364386e-03 6.210691153090419636e-01 nan nan -1.423012718792743617e-02
3.969871719485821432e-03 -7.317936391072921154e-01 -2.784362005840099741e-01 1.053430243630010699e+00 3.572038998071693687e-04 1.518026243828681121e+00 1.611525472222018029e+00 1.843310785062265422e-01 2.085631521087170093e+00 4.484295308366050281e-01 2.364498422868952954e+00 -1.287547327082503579e-01 6.700478236077475058e-01 -1.865490140670829355e-01 1.520806593926846695e-01 9.714446537809252880e-02 8.536567268611386927e-01 1.012908151356561870e+00 5.026902751157542593e-01 1.902104968721733069e+00 2.428529892128427736e+00 6.610361254656832442e-01 1.578633580226296296e-01 nan nan -1.423012718792743617e-02
1.820350015308359604e-01 -4.922558449695719762e-01 2.630041696586170041e-01 1.295056142406860955e+00 4.393051352136594367e-01 9.473779666101694863e-01 2.255924752177880244e-01 4.687550026506936279e-02 3.646546567836975727e-01 -4.411995228050614726e-01 5.192826848603432355e-01 -7.855212854379747811e-02 1.147736594638594232e-01 -1.217627141548079273e+00 1.724372593356915173e+00 1.022852151061692361e+00 8.639879820455329540e-01 2.467558015021510176e+00 2.650415638887839709e+00 2.736944759788819681e-01 9.431258693433078877e-01 2.346296257837579002e-01 1.422204146939677116e+00 nan nan -1.423012718792743617e-02
1.151191013098020743e-01 -2.043982049517580890e-01 6.477813133847865057e-01 6.524831870555154456e-01 7.334116073082503906e-01 1.380980862903298911e+00 8.692534930250155334e-01 1.097482865168134814e-01 1.028010424992537475e+00 1.934749080218799433e-01 7.872273176508199910e-01 3.929487687876158097e-01 2.093929848183190501e+00 1.295244397237217127e-01 2.431303403326695589e-01 9.810732555985727035e-03 2.472983985570087236e-08 3.362016387142938711e-01 5.762452180610899699e-01 1.168927834655425491e+00 2.255693075891171517e+00 1.261129085396035299e+00 3.031615703987677324e-01 nan nan -1.423012718792743617e-02
3.016189919210269244e-01 -9.270095599861813973e-01 9.926191275740539055e-01 5.091358126226153136e-01 1.446994502826342011e+00 3.931924363978024639e-02 2.446949722119767578e+00 3.674134486407099054e-01 3.246410963212684742e-01 -3.929373395416240755e-01 1.469764336963766294e+00 4.372233196353635110e-02 1.006524011830370879e+00 -8.624022338830071577e-02 1.599811485057378024e-01 7.713542675205713184e-02 1.176243310827630895e+00 1.257632034109414487e+00 1.566438085625475318e-01 1.397093684477039188e+00 1.496661658072582890e+00 2.599288177677415157e-01 1.382312042130468654e+00 nan nan -1.423012718792743617e-02
1.210829569761757707e+00 1.185541488196512283e+00 -1.245298933318127466e+00 1.010034803081823362e+00 7.731039807309216805e-01 1.441396378475960471e+00 1.137584574413376126e+00 1.899836435011563740e-01 2.333370495582465232e+00 4.855460349897558481e-01 2.490589999465052440e+00 9.811765741480780179e-01 1.615905565774646835e+00 1.171721228193506548e+00 3.158276322819156268e-01 6.399901473308823308e-01 1.971424612789236530e-01 9.929548465493374110e-01 4.811865194168972737e-01 2.074653278829043934e+00 2.680803140709454579e-01 6.019586186813842277e-01 7.725310465261575610e-02 nan nan -1.423012718792743617e-02
1.913539244556099028e+00 6.257241572760497972e-01 1.107794868627665297e+00 8.991570342822037265e-01 1.631585463777004419e-01 1.436705689251499329e+00 1.038327339504320435e+00 3.431700351764880308e-01 2.473253405929398241e+00 5.312781757480800060e-01 6.675579761843781768e-01 -8.447644720336656698e-01 1.277318410730217346e+00 -1.013800124484273146e+00 5.092835644971508424e-01 2.100078929593698907e-01 9.127600300889133766e-01 1.444801226853699827e+00 1.809407923831749976e+00 1.503638940858549766e+00 1.310027977693814849e+00 2.949085711439108359e-01 1.328464177977689564e+00 -1.555441657556221958e-06 1.098353356712362811e-01 -1.708424565747118036e-07
6.818652306706187716e-01 -4.925861876592546040e-01 4.924219356611287401e-01 9.278172078782849219e-01 2.276832540044590125e+00 1.799463843917215256e+00 2.481764597483664847e+00 3.870565511394212788e-01 1.928136408305175298e+00 8.903929633241985941e-01 1.444065016780973654e+00 1.953340772489132737e-01 1.475286032734771435e+00 -7.194543872828180753e-01 7.294056686696076541e-02 7.710211037696568237e-02 2.694948869612459608e-01 1.770686872425245362e+00 7.821134016486741558e-01 1.145825808067018725e+00 2.460545510534810187e+00 5.696568573438033356e-01 6.035855711402495771e-01 nan nan -1.423012718792743617e-02
1.106088493192661115e+00 7.036543254044334006e-01 9.521712967216107437e-03 1.397645283697490637e+00 1.760869985472105270e+00 2.194016722408384634e+00 2.456052029026137173e+00 1.928440750417144578e+00 1.079031925944963222e+00 -9.553980899445717601e-01 2.497093522999715987e+00 -3.814161924640213641e-01 1.339900370285860953e+00 1.091292237383772346e+00 1.285216284215771498e+00 9.930393450884493767e-01 1.284398280932378178e+00 2.757197583121467899e-01 6.788638383474945304e-01 1.686823202343975758e+00 1.480228482773794818e+00 1.127304903243638412e+00 1.843463420592186264e+00 -1.242375831904047878e-01 2.151514777189701688e-01 -2.672989961164908002e-02
9.827946544919849980e-01 -3.931466946986130750e-01 3.828214764305097328e-01 8.751394801843915827e-01 1.162076193382234779e+00 2.125944237813211402e+00 2.206009478429223680e+00 4.304504214632963177e-01 6.627722809417647687e-01 -1.496761781928821200e-01 1.413980080547464269e+00 6.837737295145155381e-01 9.218823564795233239e-01 4.343060464434271850e-01 1.715323265961491983e-01 4.797278159789650914e-02 6.412658683533940529e-01 7.796336425451297902e-01 9.803936067289671374e-01 2.102469573309647191e-02 5.946800998735870536e-01 5.152203667959804889e-01 6.061510263748006722e-01 -2.263254732143928083e-01 2.510736477226040986e-01 -5.682436213248213269e-02
7.000966113478541697e-01 1.648250682848767523e-01 9.076812472589935732e-01 1.396583235223076036e+00 9.892600543948835146e-01 2.499959288067007179e+00 2.091772215361757947e+00 6.091020197274773507e-01 7.546663731677207831e-01 -1.225212915393390611e+00 5.098884552219563604e-01 -2.983472400620242326e-01 1.919654182815501375e+00 1.190975434227334873e+00 1.101817929480866542e+00 2.773562235499324458e-01 8.171199492979452916e-01 1.333080907052668351e+00 2.033057913128520633e-01 1.757548548729418458e-01 2.023580826307070257e+00 4.541672606739424189e-01 3.632940887096116622e-01 -9.911732223013493270e-02 2.056376243030700879e-01 -2.038225067068682311e-02
4.611807883173884431e-02 -5.452360639062961978e-01 3.565753672457642742e-01 1.324745075529953908e-01 1.320760001902067327e+00 1.794101544940702953e+00 2.134448620393194496e+00 1.969252922582419019e-01 2.400216187381212438e-02 8.893520138099857419e-01 9.737598565856211419e-01 9.288270371478140053e-01 1.569480927652058710e+00 -1.092812751694541146e-01 2.406465783719125562e-01 1.575843800105249493e+00 1.680817107544794187e+00 9.953176126106488830e-01 4.459921610975627337e-01 2.146866797888654421e+00 5.452824726938774180e-01 2.275586438485459051e-01 5.070651138083905659e-04 nan nan -1.423012718792743617e-02
1.199090176214627768e+00 -6.944740049578379537e-01 -1.249410522607480756e+00 1.337308071659410125e+00 1.157215725086602198e-01 1.110270595883889211e+00 1.770673677792698575e+00 1.603089135486671424e+00 2.171661141589415145e+00 -8.017425969513559680e-01 1.539757043709130802e+00 -3.392318636252708575e-01 1.013030134966587337e+00 1.544380411794850083e-01 4.659759308128277877e-01 2.327154032366794967e-01 8.365429439452987115e-01 8.704616760230382555e-02 3.177825519685570366e-01 1.835271894503473167e+00 1.435899785521062677e+00 1.144345422171810345e+00 5.788959174602392732e-02 nan nan -1.423012718792743617e-02
1.421480912774830241e+00 -4.731932866057627501e-02 -1.420063176368369928e-01 2.593905389378495796e-01 1.405459465797960661e+00 7.828856756785266269e-01 2.493873721061745652e+00 8.931356705003323793e-01 1.555442839364358232e+00 -2.385406112964098824e-01 1.628304649423913286e+00 -2.572275462886771669e-01 2.029622604554290888e+00 -1.098828263154063789e+00 2.296728067655385286e-01 1.609009995936665049e+00 1.195884025189337452e+00 2.074051858178257657e+00 1.058487484976404769e+00 6.504331389293414034e-01 1.147865474736478250e-02 2.416310984095318748e+00 3.712901466755116897e-01 nan nan -1.423012718792743617e-02
2.295487489793830882e+00 3.624035595530394338e-01 -4.663102383745744706e-01 6.777449662502550431e-01 1.539236274953689199e-01 1.244730531085303848e+00 2.097897894179782341e+00 5.451836352766812124e-03 1.909005101408400407e+00 2.872043551967102815e-01 1.806938348423330787e+00 -5.736435685256328076e-01 1.998179507008789990e+00 1.241918904669463419e+00 7.584579330428438126e-01 6.897463797621330439e-01 1.063153613600194003e+00 7.780466777541164003e-01 1.482351160055463968e+00 8.812202400898467847e-01 2.447212184261640111e+00 5.957151400454346879e-02 1.968134627039297424e-01 -9.079469085667167660e-06 1.747902395379687460e-02 -1.587002576361346251e-07
2.241431684724919826e+00 -3.014753978701426584e-01 -7.842684132707984368e-01 5.653331469090199998e-03 1.423819958869281921e+00 1.877007731829047898e-01 2.487589235770008678e+00 3.602462645527118035e-01 2.206510550611302968e+00 -6.297830792496070806e-01 5.945285207465261790e-01 -1.215485697945698274e+00 5.614754446967062940e-01 2.063882509241192487e-01 9.935552120812907173e-02 1.611479741233458052e-01 8.265405948338400144e-02 1.106990200516619449e+00 7.404467016192562978e-01 1.839041367415875428e+00 1.802221641987903133e+00 2.708649480467508197e-01 4.454006455610697301e-01 -1.425039379820090025e-06 1.484404873460650198e-01 -2.115335400278284129e-07
